Consumer_number,Consumer_type
FIPV92748687797450,domestic
WSOS89385934832925,domestic
GCYM67310927499430,domestic
NTMT09595415161699,domestic
WWTM07097049580271,domestic
PBBL36033403303280,domestic
PDEK32941045104177,domestic
EOIV29302505876460,domestic
CEOM94207501913012,domestic
TJQR89577141722603,domestic
MENM22339622143869,domestic
OTJM06567794973233,domestic
JCCH45150255813989,domestic
DVNY35143645140029,domestic
IGJX95251988371066,domestic
LCFD28318669747029,domestic
GRXC33020746550125,domestic
DMQW06422804051098,domestic
KOCS31815362992210,domestic
VBPX01907949170003,domestic
JDVW57666669484928,domestic
LHEI47595523159786,domestic
HGRS67554693069282,domestic
KOVO60968890213540,domestic
HSSV92876412514992,domestic
FAGM51511678501495,domestic
TQSE59784502052490,domestic
FHGT18236683233786,domestic
JAGI00680308242665,domestic
LRXD56118044550086,domestic
HJBK26518077142554,domestic
MCUA36598386618228,domestic
JUGV58574305141320,domestic
MUKI36490339039618,domestic
PUEF37940548587655,domestic
DKWR40757445081145,domestic
KNOB43264859830449,domestic
JYBT89780750132404,domestic
NYRR58688177084605,domestic
GJOA45312134108138,domestic
QVSK49209769731009,domestic
DNUT84611745346865,domestic
HKAT77109558655690,domestic
INJM43003695626381,domestic
NYCR15027250729265,domestic
VOII48117914432340,domestic
KDGB81898028808342,domestic
TZUJ69246246430307,domestic
EYCL28119180396222,domestic
PWPE26250921629505,domestic
RBPJ52077737106374,domestic
NTFW74717315660097,domestic
DENA59981898513652,domestic
DCOX56894168490254,domestic
KYSR66911947285303,domestic
MTTO08254040481312,domestic
OEUA01021948001923,domestic
SSAR38458074873537,domestic
RZON01584888357610,domestic
FCDD43252829144359,domestic
TNMV48252619601627,domestic
UOGZ11532897897405,domestic
WKRP66567640304049,domestic
CUUK70735165026551,domestic
FMZB01986300050037,domestic
PUZZ07640259685759,domestic
WXYF21113361348253,domestic
BSAZ08013603035624,domestic
FMWB30477528904604,domestic
BFVV03219122082061,domestic
KMJN97150743354414,domestic
ZPYP16337102153664,domestic
MGUE22291420733853,domestic
HTNO96068335818471,domestic
DWCB87797412819391,domestic
DWZT19944471696987,domestic
COWH94393019622935,domestic
ULXZ74015705818119,domestic
KCTG02392451158535,domestic
YRRR18034234217491,domestic
FQHN32673593042325,domestic
USCV77286769892123,domestic
HDGW89381661531386,domestic
BRHB63237066191567,domestic
BPDC25557573931393,domestic
ZWAF82502428931885,domestic
NZLM45327451935366,domestic
ZPVS84874927247581,domestic
NHFT84916099108261,domestic
EGYU92010243816407,domestic
SNGS60110784798477,domestic
FEWR46402099505959,domestic
PBSW73561076867824,domestic
KVAN73479116099584,domestic
CMYC66309298518525,domestic
DKNF49408713640838,domestic
KNTA13295301205579,domestic
EQAD52473277545292,domestic
LYHK83880786555886,domestic
TXMI93311189188143,domestic
CIRK82309217383949,domestic
KQAF05774103443738,domestic
WFZV77088054772780,low income families
NALN72893435915752,domestic
NDFS84069941627676,domestic
YZTN04719365764875,domestic
QZDH51875901969331,domestic
WCHP01465080695384,domestic
FUJF39175092986945,domestic
CSKC19500104342907,domestic
MHRS74376625050105,domestic
EDOD07461150815386,domestic
FIPV92748687797450,domestic
WSOS89385934832925,domestic
CYPV95300994106083,domestic
GCYM67310927499430,domestic
NTMT09595415161699,domestic
UCOU65888903574985,domestic
SVBP81700542428379,domestic
QRYS17014986490124,domestic
YCFT83502606152533,domestic
GFAZ16657492819450,domestic
CMEV84555332378977,domestic
BTRA97125362656993,domestic
NPQZ40288669056008,domestic
DJNJ39568405803546,domestic
OPRG06975490466843,domestic
PACU95409044828785,domestic
TZUG26964506235646,domestic
SZKX62293667710343,domestic
HLKK30611335754098,domestic
KQBT00210056935657,domestic
IMAL39807907847336,domestic
VENX08444954462680,domestic
GRXC33020746550125,domestic
DMQW06422804051098,domestic
FCGQ19814303536339,domestic
EQKL85694875580467,domestic
KOVO60968890213540,domestic
HSSV92876412514992,domestic
FFAR48543703647689,domestic
MXGZ55911612091735,domestic
CLQG78039033709239,domestic
HJBK26518077142554,domestic
TRPQ38369235029294,domestic
KDWM72343625346724,domestic
HNIX48279553082095,domestic
CEZM82527801889609,domestic
JTES98822694645015,domestic
GVAH21693204664851,domestic
KYIN64721824511108,domestic
PWPE26250921629505,domestic
NTFW74717315660097,domestic
MTTO08254040481312,domestic
MIDT99995692797081,domestic
TNMV48252619601627,domestic
UOGZ11532897897405,domestic
JEDB74748652800427,domestic
WKRP66567640304049,domestic
YTBO45517390556943,domestic
FMZB01986300050037,domestic
PUZZ07640259685759,domestic
SLHW75879668705171,domestic
WXYF21113361348253,domestic
BSAZ08013603035624,domestic
FMWB30477528904604,domestic
HHEQ96547817212001,domestic
IGPT77499423093833,domestic
NTKM17051501449750,domestic
EFMG85400770549608,domestic
IZTR60786769146207,domestic
RUOS59290074761880,domestic
DWZT19944471696987,domestic
RAKX51254073813708,domestic
ZEBN34207784551846,domestic
IGUG41408649074873,domestic
NGXL37418609394497,domestic
BRHB63237066191567,domestic
RXJI03863392220467,domestic
ZWAF82502428931885,domestic
SMZK19207927441166,domestic
ICON64856217974557,domestic
SNGS60110784798477,domestic
FZRQ12179825466791,domestic
MUXX08286207117113,domestic
CMYC66309298518525,domestic
UQMH00076570081337,domestic
YCEP63387357649644,domestic
DSUK17557376745378,domestic
KCWE07038330915205,domestic
PGGI63053531504200,domestic
KNTA13295301205579,domestic
PDDJ07885514620742,domestic
MHKI28456945098761,domestic
HBBB40357355829874,domestic
FUKN92112193372842,domestic
OFSQ89007894885379,domestic
LYHK83880786555886,domestic
AZBY61891155526602,domestic
TIAI49210553571077,domestic
SXEG95083431888101,domestic
ITPJ16307087915606,domestic
DWOL20606574790454,domestic
WFZV77088054772780,domestic
NLZT35421722867668,domestic
NALN72893435915752,domestic
ZXWX55942012223566,domestic
NDFS84069941627676,domestic
FUJF39175092986945,low income families
MFDJ07858304464337,domestic
EDOD07461150815386,domestic
FIPV92748687797450,domestic
GISB05062343018672,domestic
BTCO02703388351356,domestic
GCYM67310927499430,low income families
WWTM07097049580271,domestic
PBBL36033403303280,domestic
CRUN72293189889105,domestic
TZUG26964506235646,domestic
DKCY25913019460431,domestic
ZMWX47693515501077,domestic
DVSG92636816250682,domestic
WSAQ40927607120203,domestic
IMAL39807907847336,domestic
UJXJ03775958628081,domestic
VENX08444954462680,domestic
DMQW06422804051098,domestic
KOCS31815362992210,domestic
KCVO76738127528093,domestic
FCGQ19814303536339,domestic
KCXW91343862250032,domestic
LHEI47595523159786,domestic
HGRS67554693069282,domestic
BRPR02204895745879,domestic
LLIC24181538486678,domestic
WJYX39670413648529,domestic
HSSV92876412514992,domestic
CGDO45046562545022,domestic
FHGT18236683233786,domestic
LRXD56118044550086,domestic
IHZO02034234995964,domestic
DKWR40757445081145,domestic
PGSE15093993403333,domestic
HKAT77109558655690,domestic
NYCR15027250729265,domestic
JTES98822694645015,domestic
KDGB81898028808342,domestic
TZUJ69246246430307,domestic
EYCL28119180396222,domestic
PWPE26250921629505,domestic
DENA59981898513652,domestic
DCOX56894168490254,domestic
KYSR66911947285303,domestic
MTTO08254040481312,domestic
ZKFU57599420843736,domestic
MIDT99995692797081,domestic
WKRP66567640304049,domestic
TFNU84099184624322,domestic
OUMQ62822031339542,domestic
CGPQ60948529596490,domestic
FMWB30477528904604,domestic
KMJN97150743354414,domestic
KACC90728987099547,domestic
CPVV82515283516458,domestic
IGPT77499423093833,domestic
MGUE22291420733853,domestic
GEXI58848523233536,domestic
HTNO96068335818471,domestic
ZACP52889206266725,domestic
YZFP40606159866526,domestic
IZTR60786769146207,domestic
ENRN35247370059665,domestic
HXOV80552734877557,domestic
AQOD24312433438779,domestic
FQTP76220352089542,domestic
UTIZ46811041761722,domestic
RAKX51254073813708,domestic
PJBG81551254030092,domestic
QHKK45321815200475,domestic
APIX23025239230384,domestic
FQHN32673593042325,domestic
XQWY83246515643622,domestic
USCV77286769892123,domestic
APZE11768434875655,domestic
WKTU51551269984216,domestic
YEGF27791701313426,domestic
PXBJ59938458126012,domestic
SMZK19207927441166,domestic
GYSS47563658817704,domestic
NZLM45327451935366,domestic
IMBX02784904646581,domestic
IYPF09448390075115,domestic
ZPVS84874927247581,domestic
RWKP38926216026431,domestic
NHFT84916099108261,domestic
ZPXU23818420860126,domestic
UCEC85458570758739,domestic
SNGS60110784798477,domestic
AZQH24086160367709,domestic
FZRQ12179825466791,domestic
DSUK17557376745378,domestic
HBST63872873388066,domestic
KNTA13295301205579,domestic
XLCX82778426117846,domestic
EQAD52473277545292,domestic
JFUO85980686170984,domestic
IMXD19478115201071,domestic
AZBY61891155526602,domestic
GFFG01798583116046,domestic
AQLT91571953050328,domestic
KPOA19937532089126,domestic
QZDH51875901969331,domestic
EGKE92863689085838,domestic
WCHP01465080695384,domestic
CSKC19500104342907,domestic
WSOS89385934832925,domestic
MBFO36071980172730,domestic
PDEK32941045104177,domestic
YUQP73553481477591,domestic
OPRG06975490466843,domestic
TJQR89577141722603,domestic
MENM22339622143869,domestic
TVPC34060825001887,domestic
QSFE66060132889305,domestic
VXUA94563241419989,domestic
VVFJ69549881788613,domestic
KQBT00210056935657,domestic
MYWJ48428464556631,domestic
VBPX01907949170003,domestic
HTJC23555520049211,domestic
KCXW91343862250032,domestic
TRWL67442270835282,domestic
HGRS67554693069282,domestic
WJYX39670413648529,domestic
HSSV92876412514992,domestic
ARVA35627514832759,low income families
IVXM36178913942788,domestic
RTLT54676567718056,domestic
EBVU90010372787021,domestic
GFUL02502122553375,domestic
HJBK26518077142554,domestic
XNRA02582906985247,domestic
ZMUD27592238141769,domestic
HNIX48279553082095,domestic
VOII48117914432340,domestic
EYCL28119180396222,domestic
NTFW74717315660097,domestic
KACE59603768772805,domestic
CDUH34623988572920,domestic
IKZH08078230683532,domestic
PTGP50399908823421,domestic
ZKFU57599420843736,domestic
YTBO45517390556943,domestic
FMZB01986300050037,domestic
PUZZ07640259685759,domestic
TFNU84099184624322,domestic
AHRA93701497494813,domestic
IIHP65319956540409,domestic
BSAZ08013603035624,domestic
BZVZ46317926323110,domestic
LYCM06827373499892,domestic
BFVV03219122082061,domestic
HHEQ96547817212001,domestic
GEXI58848523233536,domestic
NTKM17051501449750,domestic
IZTR60786769146207,domestic
FCXW59945155849312,domestic
ENRN35247370059665,domestic
PVLV93441355167120,domestic
AQOD24312433438779,domestic
RUOS59290074761880,domestic
COWH94393019622935,domestic
STQF83788566178063,domestic
QHKK45321815200475,domestic
ULXZ74015705818119,domestic
XQWY83246515643622,domestic
BENG66184610421490,domestic
KXHE28709548532082,domestic
CNTT86559279224757,domestic
BPDC25557573931393,domestic
RXJI03863392220467,domestic
IYPF09448390075115,domestic
WGUY93961702007063,domestic
JDFB91441873190771,domestic
ZPXU23818420860126,domestic
VRSG89618646640143,domestic
OGBF44324779029820,domestic
FEWR46402099505959,domestic
CMYC66309298518525,domestic
RLRX06656346230974,domestic
HBST63872873388066,domestic
MGYP11861755139081,domestic
PDDJ07885514620742,domestic
FZRP63431054534745,domestic
RRTB85583422636622,domestic
FUKN92112193372842,domestic
OFSQ89007894885379,domestic
WTMD49674567154197,domestic
TIAI49210553571077,domestic
CIRK82309217383949,domestic
NALN72893435915752,domestic
WUWZ84672361717279,domestic
ZXWX55942012223566,domestic
GGSK50409018679457,domestic
YZTN04719365764875,domestic
MPPA13080115709916,domestic
FUJF39175092986945,domestic
MHRS74376625050105,domestic
MFDJ07858304464337,domestic
EDOD07461150815386,domestic
GISB05062343018672,domestic
WSOS89385934832925,domestic
BTCO02703388351356,domestic
NTMT09595415161699,domestic
WWTM07097049580271,domestic
BTRA97125362656993,domestic
NPQZ40288669056008,domestic
WXRP25779165797143,domestic
CRUN72293189889105,domestic
QSFE66060132889305,domestic
SZKX62293667710343,domestic
TDCE13502062396117,domestic
VVFJ69549881788613,domestic
DMQW06422804051098,domestic
LHEI47595523159786,domestic
HGRS67554693069282,domestic
FAGM51511678501495,domestic
ARVA35627514832759,domestic
EBVU90010372787021,domestic
FFAR48543703647689,domestic
PJJC99484296189857,domestic
TRPQ38369235029294,domestic
IHZO02034234995964,domestic
MCUA36598386618228,domestic
MUKI36490339039618,domestic
KNOB43264859830449,domestic
JYBT89780750132404,domestic
QVSK49209769731009,domestic
DNUT84611745346865,domestic
NYCR15027250729265,domestic
KDGB81898028808342,domestic
DCOX56894168490254,domestic
HDDT94840634914252,domestic
KACE59603768772805,domestic
SSAR38458074873537,domestic
RZON01584888357610,domestic
GGQC71175062678571,domestic
CDUH34623988572920,domestic
JEDB74748652800427,domestic
WKRP66567640304049,domestic
BSAZ08013603035624,domestic
KACC90728987099547,domestic
DWCB87797412819391,domestic
EHCJ02706135202063,domestic
YZFP40606159866526,domestic
AVOZ85303473345749,domestic
ENRN35247370059665,domestic
PVLV93441355167120,domestic
RUOS59290074761880,domestic
IRVK20928971168293,domestic
COWH94393019622935,domestic
SLWP56209953541770,domestic
MEEP39447833313343,domestic
STQF83788566178063,domestic
FOGL66608699450492,domestic
ULXZ74015705818119,domestic
KCTG02392451158535,domestic
NGXL37418609394497,domestic
USCV77286769892123,domestic
HDGW89381661531386,domestic
APZE11768434875655,domestic
CFJE32621801158701,domestic
QFIZ88606191712684,domestic
OKBA54671218645559,domestic
ZWAF82502428931885,domestic
YEGF27791701313426,domestic
IYPF09448390075115,domestic
ICON64856217974557,domestic
VRSG89618646640143,domestic
FZRQ12179825466791,domestic
KVAN73479116099584,domestic
MUXX08286207117113,domestic
FVIF75138037361481,domestic
RLRX06656346230974,domestic
GWTT82946061978598,domestic
KNTA13295301205579,domestic
XLCX82778426117846,domestic
EACA76547460527145,domestic
FZRP63431054534745,domestic
UZBW04205157504459,domestic
IMXD19478115201071,domestic
RRTB85583422636622,domestic
FUKN92112193372842,domestic
WTMD49674567154197,domestic
PANP21106415508656,domestic
RGXF59128583066455,domestic
TXMI93311189188143,domestic
ITPJ16307087915606,domestic
NALN72893435915752,domestic
AQLT91571953050328,domestic
UPUN42310315523780,domestic
AGZD07213467721118,domestic
MPPA13080115709916,domestic
QZDH51875901969331,domestic
EGKE92863689085838,domestic
QPAI08658003576169,domestic
HVTL73614800406347,domestic
WWTM07097049580271,domestic
CMEV84555332378977,domestic
BTRA97125362656993,domestic
SABC71340820159272,domestic
DLEW66076045020818,domestic
NPQZ40288669056008,domestic
CEOM94207501913012,domestic
KXMJ57353158335386,domestic
VQDL48937598556961,domestic
OTJM06567794973233,domestic
TVPC34060825001887,domestic
FIQY56544515613149,domestic
ZMWX47693515501077,domestic
LCFD28318669747029,domestic
PGLW97911208444458,domestic
KCVO76738127528093,domestic
LLIC24181538486678,domestic
WJYX39670413648529,domestic
WJLY65217605299802,domestic
RTLT54676567718056,domestic
GFUL02502122553375,domestic
FHGT18236683233786,low income families
MXGZ55911612091735,domestic
IHZO02034234995964,domestic
JUGV58574305141320,domestic
MUKI36490339039618,domestic
KNOB43264859830449,domestic
JYBT89780750132404,domestic
XNRA02582906985247,domestic
ZMUD27592238141769,domestic
PGSE15093993403333,domestic
NYRR58688177084605,domestic
KDWM72343625346724,domestic
HNIX48279553082095,domestic
CEZM82527801889609,domestic
JTES98822694645015,domestic
VOII48117914432340,domestic
BRMB53233961596348,domestic
KDGB81898028808342,domestic
NVMA56908319529535,domestic
PWPE26250921629505,domestic
BYYN99780792499601,domestic
OEUA01021948001923,domestic
KACE59603768772805,domestic
ZKFU57599420843736,domestic
CGPQ60948529596490,domestic
FMWB30477528904604,domestic
IGPT77499423093833,domestic
GEXI58848523233536,domestic
BXGC58144989685357,domestic
YQPA52153664600964,domestic
FCXW59945155849312,domestic
AQOD24312433438779,domestic
IRVK20928971168293,domestic
RAKX51254073813708,domestic
ZEBN34207784551846,domestic
COWH94393019622935,domestic
PJBG81551254030092,domestic
FOGL66608699450492,domestic
QHKK45321815200475,domestic
APIX23025239230384,domestic
YRRR18034234217491,domestic
NGXL37418609394497,domestic
FQHN32673593042325,domestic
XQWY83246515643622,domestic
USCV77286769892123,domestic
GUBM52912770402798,domestic
BRHB63237066191567,domestic
APZE11768434875655,domestic
QFIZ88606191712684,domestic
OKBA54671218645559,domestic
IDLV25802308930770,domestic
YEGF27791701313426,domestic
SMZK19207927441166,domestic
WGUY93961702007063,domestic
JDFB91441873190771,domestic
RWKP38926216026431,domestic
OGBF44324779029820,domestic
GWTT82946061978598,domestic
PGGI63053531504200,domestic
MGYP11861755139081,domestic
JFUO85980686170984,domestic
MHKI28456945098761,domestic
UZBW04205157504459,domestic
HBBB40357355829874,domestic
FUKN92112193372842,low income families
OFSQ89007894885379,domestic
MBUV59347024932724,domestic
GFFG01798583116046,domestic
TIAI49210553571077,domestic
SXEG95083431888101,domestic
CIRK82309217383949,domestic
KQAF05774103443738,domestic
NALN72893435915752,domestic
ZXWX55942012223566,domestic
GGSK50409018679457,domestic
IWUI42190103436952,domestic
UPUN42310315523780,domestic
KPOA19937532089126,domestic
AGZD07213467721118,domestic
YZTN04719365764875,domestic
MPPA13080115709916,domestic
QZDH51875901969331,domestic
RCZK44567254451440,domestic
DJPH52747873678053,domestic
MHRS74376625050105,domestic
ZUEG92816111795774,domestic
GISB05062343018672,domestic
BTCO02703388351356,domestic
NTMT09595415161699,domestic
UCOU65888903574985,domestic
SABC71340820159272,domestic
DLEW66076045020818,domestic
YUQP73553481477591,domestic
CRUN72293189889105,domestic
RSDP79040509927165,domestic
GXTP58260776619166,domestic
IMAL39807907847336,domestic
DMQW06422804051098,domestic
KOCS31815362992210,domestic
KCVO76738127528093,domestic
VBPX01907949170003,domestic
WJYX39670413648529,domestic
CGDO45046562545022,low income families
GFUL02502122553375,domestic
PJJC99484296189857,domestic
IHZO02034234995964,domestic
KNOB43264859830449,domestic
ZMUD27592238141769,domestic
LANO13263677219830,domestic
LDWP74408638280459,domestic
HNIX48279553082095,domestic
CEZM82527801889609,domestic
JTES98822694645015,domestic
GVAH21693204664851,domestic
DZFQ84953412069335,domestic
KYIN64721824511108,domestic
NVMA56908319529535,domestic
TZUJ69246246430307,domestic
PWPE26250921629505,domestic
NTFW74717315660097,low income families
DENA59981898513652,domestic
ZPAS26919496825129,domestic
KYSR66911947285303,domestic
CUYT42728945308810,domestic
MTTO08254040481312,domestic
HNRD13603113885779,domestic
FCDD43252829144359,domestic
JEDB74748652800427,domestic
WXYF21113361348253,domestic
IIHP65319956540409,domestic
LYCM06827373499892,low income families
TGQX37728861690509,domestic
KMJN97150743354414,domestic
GEXI58848523233536,domestic
YQPA52153664600964,domestic
HIJS53113355827126,domestic
RAKX51254073813708,domestic
PJBG81551254030092,domestic
FOGL66608699450492,domestic
IGUG41408649074873,domestic
KCTG02392451158535,domestic
FQHN32673593042325,domestic
USCV77286769892123,domestic
ZDYE89402681967902,domestic
CFJE32621801158701,domestic
WKTU51551269984216,domestic
UAYP46617844930357,domestic
LRAL82633550507688,domestic
FAWW57445459869229,domestic
SMZK19207927441166,domestic
SAWJ78394099744354,low income families
IMBX02784904646581,domestic
IYPF09448390075115,domestic
ICON64856217974557,domestic
EGYU92010243816407,domestic
DGEK83201214363039,domestic
UQMH00076570081337,domestic
DSUK17557376745378,domestic
OIPQ36957733326615,domestic
PGGI63053531504200,domestic
HBST63872873388066,domestic
XLCX82778426117846,domestic
GBYA69939822152443,domestic
MGYP11861755139081,domestic
FZRP63431054534745,domestic
MHKI28456945098761,domestic
UZBW04205157504459,domestic
RRTB85583422636622,domestic
MBUV59347024932724,domestic
PANP21106415508656,domestic
GFFG01798583116046,low income families
DWOL20606574790454,domestic
NALN72893435915752,domestic
GGSK50409018679457,domestic
AQLT91571953050328,domestic
KPOA19937532089126,low income families
AGZD07213467721118,domestic
WCHP01465080695384,domestic
FUJF39175092986945,low income families
CSKC19500104342907,domestic
MFDJ07858304464337,domestic
ZUEG92816111795774,domestic
HVTL73614800406347,domestic
IORP35333790633319,domestic
WSOS89385934832925,domestic
UCOU65888903574985,domestic
YCFT83502606152533,domestic
SABC71340820159272,domestic
DLEW66076045020818,domestic
NPQZ40288669056008,domestic
EOIV29302505876460,domestic
VXNE19652261559585,domestic
TLLE62817198274366,domestic
RSDP79040509927165,domestic
DVSG92636816250682,domestic
GRXC33020746550125,domestic
DMQW06422804051098,domestic
KCVO76738127528093,domestic
LWMG15631379083436,domestic
HSSV92876412514992,domestic
XIMX65419649946240,domestic
WJLY65217605299802,domestic
IVXM36178913942788,domestic
MXGZ55911612091735,domestic
IHZO02034234995964,domestic
ZMUD27592238141769,domestic
PGSE15093993403333,domestic
GJOA45312134108138,domestic
NZQF59857433519644,low income families
CEZM82527801889609,domestic
TCES88152522045417,domestic
DDIK48453230548846,domestic
KDGB81898028808342,domestic
NVMA56908319529535,domestic
DCOX56894168490254,domestic
MTTO08254040481312,domestic
PTGP50399908823421,domestic
WKRP66567640304049,domestic
CUUK70735165026551,domestic
UWKE06377259555130,domestic
TFNU84099184624322,domestic
OUMQ62822031339542,domestic
HHEQ96547817212001,domestic
ZPYP16337102153664,domestic
MGUE22291420733853,domestic
HTNO96068335818471,domestic
EFMG85400770549608,domestic
PVLV93441355167120,domestic
AQOD24312433438779,domestic
RUOS59290074761880,domestic
RAKX51254073813708,domestic
FOGL66608699450492,domestic
QHKK45321815200475,domestic
YRRR18034234217491,domestic
GUBM52912770402798,domestic
ZDYE89402681967902,domestic
CNTT86559279224757,domestic
IMBX02784904646581,domestic
ICON64856217974557,domestic
WGUY93961702007063,domestic
ZPVS84874927247581,domestic
NHFT84916099108261,domestic
EGYU92010243816407,domestic
DGEK83201214363039,domestic
FZRQ12179825466791,domestic
CMYC66309298518525,domestic
UQMH00076570081337,domestic
DSUK17557376745378,domestic
RLRX06656346230974,domestic
JFUO85980686170984,domestic
MHKI28456945098761,domestic
HBBB40357355829874,domestic
IMXD19478115201071,domestic
MBUV59347024932724,domestic
GFFG01798583116046,domestic
RGXF59128583066455,domestic
GUOJ42653699971382,domestic
SXEG95083431888101,domestic
ITPJ16307087915606,domestic
DWOL20606574790454,domestic
WFZV77088054772780,domestic
NLZT35421722867668,domestic
WUWZ84672361717279,domestic
NDFS84069941627676,domestic
QZDH51875901969331,domestic
RCZK44567254451440,domestic
EGKE92863689085838,domestic
WCHP01465080695384,domestic
MFDJ07858304464337,domestic
EDOD07461150815386,domestic
HVTL73614800406347,domestic
IORP35333790633319,domestic
WSOS89385934832925,domestic
PBBL36033403303280,domestic
DLEW66076045020818,domestic
DJNJ39568405803546,domestic
EOIV29302505876460,domestic
YUQP73553481477591,domestic
OPRG06975490466843,domestic
CEOM94207501913012,domestic
WXRP25779165797143,domestic
VXNE19652261559585,domestic
DVNY35143645140029,domestic
IGJX95251988371066,domestic
FIQY56544515613149,domestic
VVFJ69549881788613,domestic
WSAQ40927607120203,domestic
YPCS22952921999146,low income families
LLIC24181538486678,domestic
XIMX65419649946240,domestic
FFAR48543703647689,domestic
RAFU09126502665608,domestic
MXGZ55911612091735,domestic
MCUA36598386618228,low income families
YKDS99372558505702,domestic
XNRA02582906985247,domestic
KDWM72343625346724,domestic
DNUT84611745346865,domestic
NZQF59857433519644,domestic
HKAT77109558655690,domestic
FQUQ43338901265430,domestic
NYCR15027250729265,domestic
CEZM82527801889609,domestic
KDGB81898028808342,domestic
NVMA56908319529535,domestic
DENA59981898513652,domestic
HDDT94840634914252,domestic
IKZH08078230683532,domestic
ZKFU57599420843736,domestic
TNMV48252619601627,domestic
UOGZ11532897897405,domestic
JEDB74748652800427,domestic
FMZB01986300050037,domestic
RACE57654281207852,domestic
IIHP65319956540409,domestic
BZVZ46317926323110,domestic
LYCM06827373499892,domestic
BFVV03219122082061,domestic
TGQX37728861690509,domestic
HHEQ96547817212001,domestic
ZPYP16337102153664,domestic
MGUE22291420733853,domestic
BXGC58144989685357,domestic
EFMG85400770549608,domestic
HIJS53113355827126,domestic
ENRN35247370059665,domestic
AQOD24312433438779,domestic
FQTP76220352089542,domestic
MEEP39447833313343,domestic
QHKK45321815200475,low income families
ULXZ74015705818119,domestic
USCV77286769892123,domestic
HDGW89381661531386,domestic
WKTU51551269984216,domestic
ZWAF82502428931885,domestic
LRAL82633550507688,domestic
SMZK19207927441166,domestic
IMBX02784904646581,domestic
RWKP38926216026431,domestic
ZPXU23818420860126,low income families
VRSG89618646640143,domestic
GXZA98143958908536,domestic
UCEC85458570758739,domestic
EGYU92010243816407,domestic
DGEK83201214363039,domestic
AZQH24086160367709,domestic
KVAN73479116099584,domestic
OIPQ36957733326615,domestic
HBST63872873388066,domestic
XYES67726049538336,domestic
GBYA69939822152443,low income families
UZBW04205157504459,domestic
IMXD19478115201071,domestic
FUKN92112193372842,domestic
KIVC82184180643031,domestic
LYHK83880786555886,domestic
PANP21106415508656,domestic
RGXF59128583066455,domestic
GUOJ42653699971382,domestic
CIRK82309217383949,domestic
KQAF05774103443738,domestic
QUCE33702544874326,domestic
WFZV77088054772780,domestic
NLZT35421722867668,domestic
IWUI42190103436952,domestic
YZTN04719365764875,domestic
EDOD07461150815386,domestic
IORP35333790633319,domestic
CYPV95300994106083,domestic
NTMT09595415161699,domestic
MBFO36071980172730,domestic
SVBP81700542428379,domestic
CMEV84555332378977,domestic
DJNJ39568405803546,domestic
TJQR89577141722603,domestic
WXRP25779165797143,domestic
UBRF43244118898980,domestic
RSDP79040509927165,domestic
UJXJ03775958628081,domestic
LHEI47595523159786,domestic
IVXM36178913942788,domestic
MXGZ55911612091735,domestic
MCUA36598386618228,domestic
JYBT89780750132404,domestic
GJOA45312134108138,domestic
QVSK49209769731009,domestic
KDWM72343625346724,domestic
FQUQ43338901265430,domestic
TCES88152522045417,domestic
DDIK48453230548846,domestic
BRMB53233961596348,domestic
HDDT94840634914252,domestic
BYYN99780792499601,domestic
OEUA01021948001923,domestic
KACE59603768772805,domestic
HNRD13603113885779,domestic
IKZH08078230683532,domestic
MIDT99995692797081,domestic
TNMV48252619601627,domestic
UOGZ11532897897405,domestic
CUUK70735165026551,domestic
UWKE06377259555130,domestic
TFNU84099184624322,domestic
RACE57654281207852,domestic
AHRA93701497494813,domestic
LYCM06827373499892,domestic
TGQX37728861690509,domestic
BXGC58144989685357,domestic
DWCB87797412819391,domestic
NBQN43033153874355,domestic
ZACP52889206266725,domestic
EFMG85400770549608,domestic
HXOV80552734877557,domestic
JVYI66208715585159,domestic
COWH94393019622935,domestic
IGUG41408649074873,domestic
FQHN32673593042325,domestic
XQWY83246515643622,domestic
BENG66184610421490,domestic
CNTT86559279224757,domestic
QFIZ88606191712684,domestic
WKTU51551269984216,domestic
CJWO78407286300281,domestic
SMZK19207927441166,domestic
SAWJ78394099744354,domestic
ZPVS84874927247581,domestic
NHFT84916099108261,domestic
VRSG89618646640143,domestic
UCEC85458570758739,domestic
FZRQ12179825466791,domestic
FVIF75138037361481,domestic
YCEP63387357649644,domestic
OIPQ36957733326615,domestic
HBST63872873388066,domestic
JFUO85980686170984,domestic
MHKI28456945098761,domestic
MHTQ56769105256920,domestic
FUKN92112193372842,domestic
MBUV59347024932724,domestic
PANP21106415508656,domestic
TIAI49210553571077,domestic
RGXF59128583066455,domestic
DWOL20606574790454,domestic
UPQB00785123626543,domestic
QUCE33702544874326,domestic
ZXWX55942012223566,domestic
GGSK50409018679457,domestic
UPUN42310315523780,domestic
MPPA13080115709916,domestic
RCZK44567254451440,domestic
EGKE92863689085838,domestic
DJPH52747873678053,domestic
QPAI08658003576169,domestic
MFDJ07858304464337,domestic
CYPV95300994106083,domestic
MBFO36071980172730,domestic
YCFT83502606152533,domestic
PBBL36033403303280,domestic
SABC71340820159272,domestic
PDEK32941045104177,domestic
NPQZ40288669056008,domestic
DJNJ39568405803546,domestic
EOIV29302505876460,domestic
WXRP25779165797143,domestic
UBRF43244118898980,domestic
TLLE62817198274366,domestic
VZFZ93563246854138,domestic
